strategy_decision_date,strategy_fill_date,strategy_adjusted_open,strategy_equity_before_fill,strategy_equity,strategy_cash,strategy_shares,strategy_holding_exposure_for_return,strategy_target_exposure,strategy_new_exposure_after_fill,strategy_signed_share_delta,strategy_reference_price,strategy_fill_price,strategy_turnover,strategy_fees,strategy_slippage,strategy_margin_interest,strategy_trade_executed,strategy_daily_return,strategy_monetary_pnl,strategy_drawdown,buy_hold_decision_date,buy_hold_fill_date,buy_hold_adjusted_open,buy_hold_equity_before_fill,buy_hold_equity,buy_hold_cash,buy_hold_shares,buy_hold_holding_exposure_for_return,buy_hold_target_exposure,buy_hold_new_exposure_after_fill,buy_hold_signed_share_delta,buy_hold_reference_price,buy_hold_fill_price,buy_hold_turnover,buy_hold_fees,buy_hold_slippage,buy_hold_margin_interest,buy_hold_trade_executed,buy_hold_daily_return,buy_hold_monetary_pnl,buy_hold_drawdown,active_daily_return
2025-01-22,2025-01-23,223.313227148,901.02202038,901.02202038,0,4.0347901998,1,1,1,0,223.313227148,223.313227148,0,0,0,0,False,0.0225214326963,19.8453608315,-0.0989779796199,2025-01-22,2025-01-23,223.313227148,901.02202038,901.02202038,0,4.0347901998,1,1,1,0,223.313227148,223.313227148,0,0,0,0,False,0.0225214326963,19.8453608315,-0.0989779796199,0
2025-01-23,2025-01-24,223.352979852,901.182414203,901.182414203,0,4.0347901998,1,1,1,0,223.352979852,223.352979852,0,0,0,0,False,0.000178013211023,0.160393823051,-0.0988175857968,2025-01-23,2025-01-24,223.352979852,901.182414203,901.182414203,0,4.0347901998,1,1,1,0,223.352979852,223.352979852,0,0,0,0,False,0.000178013211023,0.160393823051,-0.0988175857968,0
2025-01-24,2025-01-27,222.597805402,898.135443734,898.135443734,0,4.0347901998,1,1,1,0,222.597805402,222.597805402,0,0,0,0,False,-0.00338108070149,-3.04697046919,-0.101864556266,2025-01-24,2025-01-27,222.597805402,898.135443734,898.135443734,0,4.0347901998,1,1,1,0,222.597805402,222.597805402,0,0,0,0,False,-0.00338108070149,-3.04697046919,-0.101864556266,0
2025-01-27,2025-01-28,229.384444972,925.518110558,925.518110558,0,4.0347901998,1,1,1,0,229.384444972,229.384444972,0,0,0,0,False,0.0304883489626,27.3826668242,-0.0744818894418,2025-01-27,2025-01-28,229.384444972,925.518110558,925.518110558,0,4.0347901998,1,1,1,0,229.384444972,229.384444972,0,0,0,0,False,0.0304883489626,27.3826668242,-0.0744818894418,0
2025-01-28,2025-01-29,232.633684267,938.628109423,938.628109423,0,4.0347901998,1,1,1,0,232.633684267,232.633684267,0,0,0,0,False,0.0141650376318,13.109998865,-0.0613718905768,2025-01-28,2025-01-29,232.633684267,938.628109423,938.628109423,0,4.0347901998,1,1,1,0,232.633684267,232.633684267,0,0,0,0,False,0.0141650376318,13.109998865,-0.0613718905768,0
2025-01-29,2025-01-30,237.154810518,956.869905314,956.869905314,0,4.0347901998,1,1,1,0,237.154810518,237.154810518,0,0,0,0,False,0.0194345297227,18.2417958912,-0.0431300946856,2025-01-29,2025-01-30,237.154810518,956.869905314,956.869905314,0,4.0347901998,1,1,1,0,237.154810518,237.154810518,0,0,0,0,False,0.0194345297227,18.2417958912,-0.0431300946856,0
2025-01-30,2025-01-31,245.620717508,991.028063867,991.028063867,0,4.0347901998,1,1,1,0,245.620717508,245.620717508,0,0,0,0,False,0.0356978084094,34.1581585526,-0.00897193613294,2025-01-30,2025-01-31,245.620717508,991.028063867,991.028063867,0,4.0347901998,1,1,1,0,245.620717508,245.620717508,0,0,0,0,False,0.0356978084094,34.1581585526,-0.00897193613294,0
2025-01-31,2025-02-03,228.529894947,922.070180491,922.070180491,0,4.0347901998,1,1,1,0,228.529894947,228.529894947,0,0,0,0,False,-0.0695821701625,-68.9578833758,-0.0779298195087,2025-01-31,2025-02-03,228.529894947,922.070180491,922.070180491,0,4.0347901998,1,1,1,0,228.529894947,228.529894947,0,0,0,0,False,-0.0695821701625,-68.9578833758,-0.0779298195087,0
2025-02-03,2025-02-04,225.807313417,911.085135217,911.085135217,0,4.0347901998,1,1,1,0,225.807313417,225.807313417,0,0,0,0,False,-0.0119134589827,-10.9850452745,-0.0889148647832,2025-02-03,2025-02-04,225.807313417,911.085135217,911.085135217,0,4.0347901998,1,1,1,0,225.807313417,225.807313417,0,0,0,0,False,-0.0119134589827,-10.9850452745,-0.0889148647832,0
2025-02-04,2025-02-05,227.079166709,916.216796417,914.384362824,914.384362824,0,1,0,0,-4.0347901998,227.079166709,226.625008376,1,0,1.83243359283,0,True,0.00362120671284,3.29922760761,-0.0856156371756,2025-02-04,2025-02-05,227.079166709,916.216796417,916.216796417,0,4.0347901998,1,1,1,0,227.079166709,227.079166709,0,0,0,0,False,0.00563247165615,5.13166120045,-0.0837832035827,-0.00201126494331
2025-02-05,2025-02-06,229.821655069,914.384362824,914.384362824,914.384362824,0,0,0,0,0,229.821655069,229.821655069,0,0,0,0,False,0,0,-0.0856156371756,2025-02-05,2025-02-06,229.821655069,927.282161572,927.282161572,0,4.0347901998,1,1,1,0,229.821655069,229.821655069,0,0,0,0,False,0.0120772345559,11.0653651544,-0.0727178384283,-0.0120772345559
2025-02-06,2025-02-07,231.123324213,914.384362824,912.559244336,0,3.94836500143,0,1,1,3.94836500143,231.123324213,231.585570861,0.998003992016,0,1.82511848867,0,True,-0.00199600798403,-1.82511848867,-0.0874407556642,2025-02-06,2025-02-07,231.123324213,932.534123478,932.534123478,0,4.0347901998,1,1,1,0,231.123324213,231.123324213,0,0,0,0,False,0.00566382286236,5.25196190657,-0.0674658765218,-0.00765983084639
2025-02-07,2025-02-10,228.36338249,901.66198703,901.66198703,0,3.94836500143,1,1,1,0,228.36338249,228.36338249,0,0,0,0,False,-0.0119414244862,-10.8972573054,-0.0983380129697,2025-02-07,2025-02-10,228.36338249,921.398337662,921.398337662,0,4.0347901998,1,1,1,0,228.36338249,228.36338249,0,0,0,0,False,-0.0119414244862,-11.1357858163,-0.0786016623381,1.11022302463e-16
2025-02-10,2025-02-11,227.000572314,896.28111503,896.28111503,0,3.94836500143,1,1,1,0,227.000572314,227.000572314,0,0,0,0,False,-0.00596772635218,-5.38087200076,-0.10371888497,2025-02-10,2025-02-11,227.000572314,915.899684521,915.899684521,0,4.0347901998,1,1,1,0,227.000572314,227.000572314,0,0,0,0,False,-0.00596772635218,-5.49865314052,-0.0841003154786,-1.11022302463e-16
2025-02-11,2025-02-12,229.984818389,908.064007786,908.064007786,0,3.94836500143,1,1,1,0,229.984818389,229.984818389,0,0,0,0,False,0.0131464253332,11.7828927563,-0.0919359922141,2025-02-11,2025-02-12,229.984818389,927.940491337,927.940491337,0,4.0347901998,1,1,1,0,229.984818389,229.984818389,0,0,0,0,False,0.0131464253332,12.0408068153,-0.0720595086633,0
2025-02-12,2025-02-13,235.664800955,930.490652161,930.490652161,0,3.94836500143,1,1,1,0,235.664800955,235.664800955,0,0,0,0,False,0.024697206566,22.4266443754,-0.0695093478387,2025-02-12,2025-02-13,235.664800955,950.858029332,950.858029332,0,4.0347901998,1,1,1,0,235.664800955,235.664800955,0,0,0,0,False,0.024697206566,22.9175379955,-0.0491419706678,0
2025-02-13,2025-02-14,239.982008619,947.536563802,947.536563802,0,3.94836500143,1,1,1,0,239.982008619,239.982008619,0,0,0,0,False,0.0183192723124,17.0459116411,-0.0524634361976,2025-02-13,2025-02-14,239.982008619,968.277056502,968.277056502,0,4.0347901998,1,1,1,0,239.982008619,239.982008619,0,0,0,0,False,0.0183192723124,17.4190271698,-0.031722943498,0
2025-02-14,2025-02-18,242.866763717,958.926629869,958.926629869,0,3.94836500143,1,1,1,0,242.866763717,242.866763717,0,0,0,0,False,0.0120207140296,11.3900660661,-0.0410733701314,2025-02-14,2025-02-18,242.866763717,979.9164381,979.9164381,0,4.0347901998,1,1,1,0,242.866763717,242.866763717,0,0,0,0,False,0.0120207140296,11.6393815977,-0.0200835619004,0
2025-02-18,2025-02-19,243.374074293,960.929677194,960.929677194,0,3.94836500143,1,1,1,0,243.374074293,243.374074293,0,0,0,0,False,0.00208884315316,2.00304732519,-0.0390703228063,2025-02-18,2025-02-19,243.374074293,981.963329842,981.963329842,0,4.0347901998,1,1,1,0,243.374074293,243.374074293,0,0,0,0,False,0.00208884315316,2.0468917424,-0.018036670158,-2.22044604925e-16
2025-02-19,2025-02-20,243.652596542,962.029384696,962.029384696,0,3.94836500143,1,1,1,0,243.652596542,243.652596542,0,0,0,0,False,0.00114442037533,1.09970750184,-0.0379706153044,2025-02-19,2025-02-20,243.652596542,983.087108685,983.087108685,0,4.0347901998,1,1,1,0,243.652596542,243.652596542,0,0,0,0,False,0.00114442037533,1.1237788425,-0.0169128913155,0
2025-02-20,2025-02-21,244.657290954,965.996284948,965.996284948,0,3.94836500143,1,1,1,0,244.657290954,244.657290954,0,0,0,0,False,0.00412347098322,3.9669002528,-0.0340037150516,2025-02-20,2025-02-21,244.657290954,987.140839851,987.140839851,0,4.0347901998,1,1,1,0,244.657290954,244.657290954,0,0,0,0,False,0.00412347098322,4.05373116664,-0.0128591601488,0
2025-02-21,2025-02-24,243.64263126,961.990038121,961.990038121,0,3.94836500143,1,1,1,0,243.64263126,243.64263126,0,0,0,0,False,-0.00414726939382,-4.00624682711,-0.0380099618787,2025-02-21,2025-02-24,243.64263126,983.046900859,983.046900859,0,4.0347901998,1,1,1,0,243.64263126,243.64263126,0,0,0,0,False,-0.00414726939382,-4.0939389925,-0.0169530991413,0
2025-02-24,2025-02-25,246.69652285,974.047916796,974.047916796,0,3.94836500143,1,1,1,0,246.69652285,246.69652285,0,0,0,0,False,0.0125343072141,12.0578786747,-0.025952083204,2025-02-24,2025-02-25,246.69652285,995.36871272,995.36871272,0,4.0347901998,1,1,1,0,246.69652285,246.69652285,0,0,0,0,False,0.0125343072141,12.3218118612,-0.0046312872801,0
2025-02-25,2025-02-26,243.045799257,959.633527529,959.633527529,0,3.94836500143,1,1,1,0,243.045799257,243.045799257,0,0,0,0,False,-0.0147984396027,-14.4143892669,-0.0403664724709,2025-02-25,2025-02-26,243.045799257,980.638808942,980.638808942,0,4.0347901998,1,1,1,0,243.045799257,243.045799257,0,0,0,0,False,-0.0147984396027,-14.7299037776,-0.0193611910577,0
2025-02-26,2025-02-27,238.15166004,940.309679534,940.309679534,0,3.94836500143,1,1,1,0,238.15166004,238.15166004,0,0,0,0,False,-0.0201366953536,-19.323847995,-0.0596903204659,2025-02-26,2025-02-27,238.15166004,960.891983995,960.891983995,0,4.0347901998,1,1,1,0,238.15166004,238.15166004,0,0,0,0,False,-0.0201366953536,-19.7468249476,-0.0391080160054,0
2025-02-27,2025-02-28,235.704580765,930.647717371,930.647717371,0,3.94836500143,1,1,1,0,235.704580765,235.704580765,0,0,0,0,False,-0.0102752979937,-9.66196216357,-0.0693522826295,2025-02-27,2025-02-28,235.704580765,951.018532519,951.018532519,0,4.0347901998,1,1,1,0,235.704580765,235.704580765,0,0,0,0,False,-0.0102752979937,-9.8734514753,-0.0489814674807,1.11022302463e-16
2025-02-28,2025-03-03,240.519131917,949.657322637,947.758007992,947.758007992,0,1,0,0,-3.94836500143,240.519131917,240.038093654,1,0,1.89931464527,0,True,0.0183853571032,17.1102906212,-0.0522419920083,2025-02-28,2025-03-03,240.519131917,970.444236324,970.444236324,0,4.0347901998,1,1,1,0,240.519131917,240.519131917,0,0,0,0,False,0.0204262095223,19.4257038048,-0.0295557636758,-0.00204085241904
2025-03-03,2025-03-04,236.460599666,947.758007992,945.866275441,0,4.00010097571,0,1,1,4.00010097571,236.460599666,236.933520866,0.998003992016,0,1.89173255088,0,True,-0.00199600798403,-1.89173255088,-0.0541337245592,2025-03-03,2025-03-04,236.460599666,954.068910171,954.068910171,0,4.0347901998,1,1,1,0,236.460599666,236.460599666,0,0,0,0,False,-0.0168740516354,-16.3753261531,-0.0459310898289,0.0148780436514
2025-03-04,2025-03-05,234.182620693,936.754129526,936.754129526,0,4.00010097571,1,1,1,0,234.182620693,234.182620693,0,0,0,0,False,-0.00963365134262,-9.11214591434,-0.0632458704735,2025-03-04,2025-03-05,234.182620693,944.877742934,944.877742934,0,4.0347901998,1,1,1,0,234.182620693,234.182620693,0,0,0,0,False,-0.00963365134262,-9.19116723742,-0.0551222570663,0
2025-03-05,2025-03-06,233.207787571,932.854698606,932.854698606,0,4.00010097571,1,1,1,0,233.207787571,233.207787571,0,0,0,0,False,-0.00416270480972,-3.8994309205,-0.067145301394,2025-03-05,2025-03-06,233.207787571,940.944495809,940.944495809,0,4.0347901998,1,1,1,0,233.207787571,233.207787571,0,0,0,0,False,-0.00416270480972,-3.93324712511,-0.0590555041914,0
2025-03-06,2025-03-07,233.874253281,935.520628741,935.520628741,0,4.00010097571,1,1,1,0,233.874253281,233.874253281,0,0,0,0,False,0.00285781927113,2.66593013484,-0.0644793712592,2025-03-06,2025-03-07,233.874253281,943.633545122,943.633545122,0,4.0347901998,1,1,1,0,233.874253281,233.874253281,0,0,0,0,False,0.00285781927113,2.68904931319,-0.0563664548782,-2.22044604925e-16
2025-03-07,2025-03-10,234.301997073,937.2316471,937.2316471,0,4.00010097571,1,1,1,0,234.301997073,234.301997073,0,0,0,0,False,0.00182894776058,1.71101835891,-0.0627683529003,2025-03-07,2025-03-10,234.301997073,945.359401581,945.359401581,0,4.0347901998,1,1,1,0,234.301997073,234.301997073,0,0,0,0,False,0.00182894776058,1.72585645915,-0.0546405984191,2.22044604925e-16
2025-03-10,2025-03-11,222.633651134,890.557085126,890.557085126,0,4.00010097571,1,1,1,0,222.633651134,222.633651134,0,0,0,0,False,-0.0498004544751,-46.674561974,-0.109442914874,2025-03-10,2025-03-11,222.633651134,898.28007374,898.28007374,0,4.0347901998,1,1,1,0,222.633651134,222.633651134,0,0,0,0,False,-0.0498004544751,-47.079327841,-0.10171992626,0
2025-03-11,2025-03-12,218.982933107,875.953844385,875.953844385,0,4.00010097571,1,1,1,0,218.982933107,218.982933107,0,0,0,0,False,-0.0163978716073,-14.6032407409,-0.124046155615,2025-03-11,2025-03-12,218.982933107,883.550192423,883.550192423,0,4.0347901998,1,1,1,0,218.982933107,218.982933107,0,0,0,0,False,-0.0163978716073,-14.7298813166,-0.116449807577,0
2025-03-12,2025-03-13,214.81496041,859.281532731,859.281532731,0,4.00010097571,1,1,1,0,214.81496041,214.81496041,0,0,0,0,False,-0.0190333220879,-16.6723116543,-0.140718467269,2025-03-12,2025-03-13,214.81496041,866.73329703,866.73329703,0,4.0347901998,1,1,1,0,214.81496041,214.81496041,0,0,0,0,False,-0.0190333220879,-16.8168953932,-0.13326670297,0
2025-03-13,2025-03-14,210.139672611,840.579909446,840.579909446,0,4.00010097571,1,1,1,0,210.139672611,210.139672611,0,0,0,0,False,-0.0217642560347,-18.7016232843,-0.159420090554,2025-03-13,2025-03-14,210.139672611,847.86949164,847.86949164,0,4.0347901998,1,1,1,0,210.139672611,210.139672611,0,0,0,0,False,-0.0217642560347,-18.8638053904,-0.15213050836,0
2025-03-14,2025-03-17,212.188853052,848.776838126,848.776838126,0,4.00010097571,1,1,1,0,212.188853052,212.188853052,0,0,0,0,False,0.00975151628989,8.19692867992,-0.151223161874,2025-03-14,2025-03-17,212.188853052,856.137504799,856.137504799,0,4.0347901998,1,1,1,0,212.188853052,212.188853052,0,0,0,0,False,0.00975151628989,8.26801315943,-0.143862495201,0
2025-03-17,2025-03-18,213.034387995,852.159063279,852.159063279,0,4.00010097571,1,1,1,0,213.034387995,213.034387995,0,0,0,0,False,0.00398482263055,3.38222515285,-0.147840936721,2025-03-17,2025-03-18,213.034387995,859.549060903,859.549060903,0,4.0347901998,1,1,1,0,213.034387995,213.034387995,0,0,0,0,False,0.00398482263055,3.41155610399,-0.140450939097,0
2025-03-18,2025-03-19,213.094060485,852.397759264,852.397759264,0,4.00010097571,1,1,1,0,213.094060485,213.094060485,0,0,0,0,False,0.000280107312571,0.238695985098,-0.147602240736,2025-03-18,2025-03-19,213.094060485,859.789826881,859.789826881,0,4.0347901998,1,1,1,0,213.094060485,213.094060485,0,0,0,0,False,0.000280107312571,0.240765977473,-0.140210173119,0
2025-03-19,2025-03-20,212.865278478,851.482608135,851.482608135,0,4.00010097571,1,1,1,0,212.865278478,212.865278478,0,0,0,0,False,-0.00107361982029,-0.915151129116,-0.148517391865,2025-03-19,2025-03-20,212.865278478,858.866739481,858.866739481,0,4.0347901998,1,1,1,0,212.865278478,212.865278478,0,0,0,0,False,-0.00107361982029,-0.923087399422,-0.141133260519,1.11022302463e-16
2025-03-20,2025-03-21,210.448033449,841.813383936,841.813383936,0,4.00010097571,1,1,1,0,210.448033449,210.448033449,0,0,0,0,False,-0.0113557506716,-9.6692241992,-0.158186616064,2025-03-20,2025-03-21,210.448033449,849.113662927,849.113662927,0,4.0347901998,1,1,1,0,210.448033449,210.448033449,0,0,0,0,False,-0.0113557506716,-9.75307655369,-0.150886337073,-1.11022302463e-16
2025-03-21,2025-03-24,219.838439886,879.375957885,877.617205969,877.617205969,0,1,0,0,-4.00010097571,219.838439886,219.398763006,1,0,1.75875191577,0,True,0.0425317804591,35.8038220331,-0.122382794031,2025-03-21,2025-03-24,219.838439886,887.001982789,887.001982789,0,4.0347901998,1,1,1,0,219.838439886,219.838439886,0,0,0,0,False,0.0446210225041,37.888319862,-0.112998017211,-0.00208924204501
2025-03-24,2025-03-25,219.609641678,877.617205969,875.865475019,0,3.98828333914,0,1,1,3.98828333914,219.609641678,220.048860961,0.998003992016,0,1.75173095004,0,True,-0.00199600798403,-1.75173095004,-0.124134524981,2025-03-24,2025-03-25,219.609641678,886.078830023,886.078830023,0,4.0347901998,1,1,1,0,219.609641678,219.609641678,0,0,0,0,False,-0.00104075614742,-0.923152766364,-0.113921169977,-0.000955251836609
2025-03-25,2025-03-26,222.33521992,886.73585331,886.73585331,0,3.98828333914,1,1,1,0,222.33521992,222.33521992,0,0,0,0,False,0.012411013565,10.8703782916,-0.11326414669,2025-03-25,2025-03-26,222.33521992,897.075966402,897.075966402,0,4.0347901998,1,1,1,0,222.33521992,222.33521992,0,0,0,0,False,0.012411013565,10.9971363791,-0.102924033598,0
2025-03-26,2025-03-27,220.226354688,878.32510124,878.32510124,0,3.98828333914,1,1,1,0,220.226354688,220.226354688,0,0,0,0,False,-0.00948507048543,-8.41075207061,-0.12167489876,2025-03-26,2025-03-27,220.226354688,888.56713763,888.56713763,0,4.0347901998,1,1,1,0,220.226354688,220.226354688,0,0,0,0,False,-0.00948507048543,-8.50882877211,-0.11143286237,-1.11022302463e-16
2025-03-27,2025-03-28,220.504888633,879.435973532,879.435973532,0,3.98828333914,1,1,1,0,220.504888633,220.504888633,0,0,0,0,False,0.00126476209158,1.11087229213,-0.120564026468,2025-03-27,2025-03-28,220.504888633,889.690963662,889.690963662,0,4.0347901998,1,1,1,0,220.504888633,220.504888633,0,0,0,0,False,0.00126476209158,1.1238260315,-0.110309036338,0
2025-03-28,2025-03-31,215.869379288,860.948248846,860.948248846,0,3.98828333914,1,1,1,0,215.869379288,215.869379288,0,0,0,0,False,-0.0210222520364,-18.4877246855,-0.139051751154,2025-03-28,2025-03-31,215.869379288,870.987655989,870.987655989,0,4.0347901998,1,1,1,0,215.869379288,215.869379288,0,0,0,0,False,-0.0210222520364,-18.7033076726,-0.129012344011,0
2025-03-31,2025-04-01,218.654682326,872.056826545,870.312712892,870.312712892,0,1,0,0,-3.98828333914,218.654682326,218.217372961,1,0,1.74411365309,0,True,0.0108769186282,9.36446404581,-0.129687287108,2025-03-31,2025-04-01,218.654682326,882.225769388,882.225769388,0,4.0347901998,1,1,1,0,218.654682326,218.654682326,0,0,0,0,False,0.0129027240764,11.2381133991,-0.117774230612,-0.00202580544815
2025-04-01,2025-04-02,220.156757298,870.312712892,868.575561769,0,3.94525960697,0,1,1,3.94525960697,220.156757298,220.597070813,0.998003992016,0,1.73715112354,0,True,-0.00199600798403,-1.73715112354,-0.131424438231,2025-04-01,2025-04-02,220.156757298,888.286326764,888.286326764,0,4.0347901998,1,1,1,0,220.156757298,220.156757298,0,0,0,0,False,0.0068696217983,6.06055737641,-0.111713673236,-0.00886562978233
2025-04-02,2025-04-03,204.459694569,806.646574238,806.646574238,0,3.94525960697,1,1,1,0,204.459694569,204.459694569,0,0,0,0,False,-0.0712994818837,-61.928987531,-0.193353425762,2025-04-02,2025-04-03,204.459694569,824.951971902,824.951971902,0,4.0347901998,1,1,1,0,204.459694569,204.459694569,0,0,0,0,False,-0.0712994818837,-63.3343548627,-0.175048028098,0
2025-04-03,2025-04-04,192.870926934,760.925877392,759.404025637,759.404025637,0,1,0,0,-3.94525960697,192.870926934,192.48518508,1,0,1.52185175478,0,True,-0.0585666016686,-47.2425486007,-0.240595974363,2025-04-03,2025-04-04,192.870926934,778.193725819,778.193725819,0,4.0347901998,1,1,1,0,192.870926934,192.870926934,0,0,0,0,False,-0.0566799615918,-46.7582460825,-0.221806274181,-0.00188664007682
2025-04-04,2025-04-07,176.268636874,759.404025637,759.404025637,759.404025637,0,0,0,0,0,176.268636874,176.268636874,0,0,0,0,False,0,0,-0.240595974363,2025-04-04,2025-04-07,176.268636874,711.206968592,711.206968592,0,4.0347901998,1,1,1,0,176.268636874,176.268636874,0,0,0,0,False,-0.0860797960769,-66.9867572269,-0.288793031408,0.0860797960769
2025-04-07,2025-04-08,185.718690406,759.404025637,759.404025637,759.404025637,0,0,0,0,0,185.718690406,185.718690406,0,0,0,0,False,0,0,-0.240595974363,2025-04-07,2025-04-08,185.718690406,749.335951969,749.335951969,0,4.0347901998,1,1,1,0,185.718690406,185.718690406,0,0,0,0,False,0.0536116560439,38.1289833762,-0.250664048031,-0.0536116560439
